00000908,00000002,883022
000008d0,00000002,883519
000008b4,00000001,883767
000008a8,00000001,883892
000008a8,00000001,883955
00000908,00000002,883988
00000878,0000000d,884287
00000908,00000002,884692
000008f8,00000001,885171
0000087c,00000002,885684
00000890,00000003,886181
000008bc,00000002,886668
00000858,00000002,887634
00000904,00000002,888115
000008a0,00000006,888360
00000878,0000000d,888488
00000864,00000004,888540
000008bc,00000002,888569
00000890,00000003,888586
000008c8,000005c9,888631
000008f4,00000008,888871
000008a0,00000006,889281
00000878,0000000d,889766
00000908,00000002,890266
00000878,0000000d,890533
000008dc,00000006,890894
00000900,00000001,891313
00000900,00000001,891765
00000900,00000001,892752
000008bc,00000002,892998
000008a0,00000006,893125
000008f8,00000001,893182
000008e8,00000002,893454
0000087c,00000002,893590
000008c8,000005c9,893743
000008a0,00000006,893934
000008a8,00000001,894371
00000900,00000001,894832
00000900,00000001,895063
000008a0,00000006,895184
0000086c,00000002,895867
000008a0,00000006,896066
000008bc,00000002,896160
00000890,00000003,896450
0000087c,00000002,896594
000008dc,00000006,896671
000008a8,00000001,896703
000008f8,00000001,896732
0000089c,00000015,896742
000008c8,000005c9,896957
00000858,00000002,897010
000008d0,00000002,897149
00000908,00000002,897219
000008a0,00000006,897684
00000858,00000002,898029
0000089c,00000015,898223
000008bc,00000002,898292
000008c8,000005c9,899005
000008bc,00000002,899006
000008a8,00000001,899476
000008dc,00000006,899717
000008e8,00000002,900071
000008c8,000005c9,900087
000008dc,00000006,900494
00000878,0000000d,900711
0000086c,00000002,901077
0000086c,00000002,901266
000008d0,00000002,901361
00000904,00000002,901409
000008b4,00000001,901672
0000087c,00000002,902077
000008f4,00000008,902557
00000858,00000002,903060
00000878,0000000d,903326
00000888,00000003,903444
0000087c,00000002,903747
00000900,00000001,904138
00000878,0000000d,904618
000008e8,00000002,905113
0000087c,00000002,905606
00000908,00000002,905853
00000900,00000001,905976
00000888,00000003,906280
0000089c,00000015,906689
000008dc,00000006,906870
00000890,00000003,907237
000008bc,00000002,907661
000008dc,00000006,907878
00000888,00000003,907982
000008f8,00000001,908034
000008bc,00000002,908302
00000904,00000002,908436
00000864,00000004,908777
00000878,0000000d,908956
000008d0,00000002,909270
000008a0,00000006,909437
000008f4,00000008,909521
000008dc,00000006,909832
00000878,0000000d,909996
00000904,00000002,910064
000008f8,00000001,910103
0000087c,00000002,910364
0000089c,00000015,910785
0000089c,00000015,911258
000008d0,00000002,911476
00000890,00000003,911596
00000878,0000000d,911666
00000858,00000002,911925
000008a0,00000006,912336
000008a0,00000006,912914
000008e8,00000002,913337
00000904,00000002,913551
000008a8,00000001,913929
000008c8,000005c9,914015
000008b4,00000001,914119
000008a8,00000001,914454
000008a8,00000001,914622
00000900,00000001,914946
00000858,00000002,915381
000008f4,00000008,915844
000008dc,00000006,916071
00000878,0000000d,916193
00000904,00000002,916240
000008e8,00000002,916509
00000878,0000000d,916655
000008a0,00000006,916716
000008a8,00000001,917017
00000878,0000000d,917422
000008bc,00000002,917608
00000888,00000003,917708
000008d0,00000002,917757
00000888,00000003,918023
000008f4,00000008,918228
000008a0,00000006,918260
0000086c,00000002,918513
00000888,00000003,918643
0000089c,00000015,918726
00000904,00000002,918740
000008e8,00000002,918757
000008bc,00000002,918774
000008a0,00000006,918775
000008d0,00000002,918776
00000878,0000000d,918777
000008d0,00000002,919049
00000878,0000000d,919197
000008a8,00000001,919254
0000086c,00000002,919290
00000908,00000002,919308
0000089c,00000015,919608
000008c8,000005c9,919634
00000864,00000004,919732
000008a8,00000001,919800
000008d0,00000002,919837
00000904,00000002,920095
00000858,00000002,920496
000008a0,00000006,920802
000008f8,00000001,920848
00000864,00000004,920877
000008d0,00000002,921160
00000904,00000002,921303
0000089c,00000015,921394
00000858,00000002,921683
000008f4,00000008,922083
000008c8,000005c9,922176
0000086c,00000002,922546
00000840,00000002,922781
000008a0,00000006,922903
000008d0,00000002,923198
000008f4,00000008,923354
00000890,00000003,923696
00000878,0000000d,924207
000008a8,00000001,924359
000008f4,00000008,924688
000008a0,00000006,925119
000008e8,00000002,925332
000008c8,000005c9,925348
00000904,00000002,925441
000008bc,00000002,925496
00000900,00000001,925523
00000908,00000002,925810
000008e8,00000002,926225
000008d0,00000002,926433
000008bc,00000002,926809
000008a0,00000006,927241
00000858,00000002,927691
000008f4,00000008,928196
000008dc,00000006,928444
000008bc,00000002,928805
00000888,00000003,928989
000008d0,00000002,929080
000008f4,00000008,929404
000008f4,00000008,929803
00000890,00000003,929998
000008b4,00000001,930368
000008f4,00000008,930801
0000089c,00000015,931267
00000878,0000000d,931486
0000087c,00000002,931886
00000890,00000003,932036
00000900,00000001,932109
000008dc,00000006,932152
00000858,00000002,932407
0000087c,00000002,932537
00000888,00000003,932875
00000890,00000003,933044
000008c8,000005c9,933068
00000900,00000001,933170
00000904,00000002,933193
000008a0,00000006,933480
00000878,0000000d,933629
000008b4,00000001,933960
000008dc,00000006,934137
0000089c,000004b8,934334
0000087c,00000002,934459
000008a0,00000006,934898
000008f4,00000008,935118
00000904,00000002,935493
00000858,00000002,935684
000008f8,00000001,936099
0000089c,00000015,936519
000008f8,00000001,936971
000008c8,000005c9,937259
00000858,00000002,937480
00000858,00000002,937974
0000087c,00000002,938461
000008f8,00000001,938704
00000918,00000001,939066
000008d0,00000002,939699
000008dc,00000006,939809
000008d0,00000002,940098
000008d0,00000002,940245
00000878,0000000d,940330
0000089c,00000015,940647
000008e8,00000002,940783
000008a8,00000001,940860
000008c8,000005c9,940967
00000888,00000003,941173
000008dc,00000006,941332
0000089c,00000015,941697
0000086c,00000002,942125
000008f4,00000008,942355
00000864,00000004,942735
000008d0,00000002,943165
000008f8,00000001,943620
000008d0,00000002,944121
00000908,00000002,944611
000008bc,00000002,945096
0000086c,00000002,945339
00000904,00000002,945461
00000888,00000003,945763
000008a8,00000001,945912
00000864,00000004,945991
000008f8,00000001,946298
0000086c,00000002,946694
000008bc,00000002,946892
0000087c,00000002,947263
00000864,00000004,947451
00000904,00000002,947782
00000900,00000001,947948
0000089c,00000015,948052
00000890,00000003,948348
0000087c,00000002,948744
000008dc,00000006,948947
000008a8,00000001,949042
00000888,00000003,949334
00000864,00000004,949720
00000888,00000003,949912
00000900,00000001,950007
0000087c,00000002,950057
000008a0,00000006,950086
00000858,00000002,950095
000008bc,00000002,950106
0000089c,00000015,950121
00000864,00000004,950791
00000890,00000003,950995
0000087c,00000002,951097
000008dc,00000006,951153
000008d0,00000002,951820
000008c8,000005c9,951859
00000890,00000003,952024
00000878,0000000d,952136
000008b4,00000001,952415
000008a8,00000001,952561
0000089c,0000048e,952579
00000900,00000001,952906
0000086c,00000002,953080
00000888,00000003,953168
0000089c,00000015,953230
000008f8,00000001,953472
00000910,00000001,953875
0000086c,00000002,954078
00000900,00000001,954450
000008f4,00000008,954644
00000888,00000003,954733
000008a8,00000001,955050
00000864,00000004,955213
00000890,00000003,955564
000008d0,00000002,956011
000008e8,00000002,956475
0000087c,00000002,956979
000008d0,00000002,957471
000008f4,00000008,957963
00000888,00000003,958441
000008f4,00000008,958688
00000908,00000002,959043
00000904,00000002,959315
0000086c,00000002,959361
000008d0,00000002,959624
00000904,00000002,959756
000008b4,00000001,960093
000008b4,00000001,960534
000008c8,000005c9,960703
00000858,00000002,960756
00000890,00000003,960868
00000908,00000002,960923
000008e8,00000002,961191
000008bc,00000002,961597
00000878,0000000d,962083
000008b4,00000001,962309
00000890,00000003,962850
00000858,00000002,963179
000008f8,00000001,963615
00000888,00000003,963836
000008b4,00000001,963944
000008c8,000005e5,964176
000008bc,00000002,964240
00000864,00000004,964390
000008bc,00000002,964734
000008e8,00000002,965179
0000089c,00000015,965421
000008dc,00000006,965518
00000888,00000003,965811
000008e8,00000002,966198
00000904,00000002,966664
00000908,00000002,967169
000008b4,00000001,967421
000008bc,00000002,967549
000008bc,00000002,967885
00000908,00000002,968293
0000086c,00000002,968769
000008c8,000005c9,969092
000008a0,00000006,969283
00000908,00000002,969774
000008f4,00000008,970028
000008dc,00000006,970812
00000878,0000000d,971270
00000904,00000002,971485
0000087c,00000002,971838
000008c8,000005c9,971865
000008d0,00000002,972015
00000900,00000001,972103
00000858,00000002,972149
0000086c,00000002,972172
000008dc,00000006,972188
00000904,00000002,972462
000008b4,00000001,972872
00000890,00000003,973080
000008d0,00000002,973454
000008b4,00000001,973975
000008a0,00000006,974419
0000089c,00000015,974654
000008bc,00000002,975017
000008c8,000005c9,975121
00000864,00000004,975450
000008a8,00000001,976043
000008a0,00000006,976478
0000089c,0000048e,976828
00000864,00000004,976931
00000904,00000002,977157
000008f4,00000008,977517
0000086c,00000002,977928
00000864,00000004,978139
00000864,00000004,978244
00000900,00000001,978321
000008bc,00000002,978336
000008f8,00000001,978614
000008b4,00000001,978754
00000888,00000003,979098
0000089c,00000015,979559
00000904,00000002,979762
000008c8,000005c9,979774
00000878,0000000d,980156
00000890,00000003,980338
000008f4,00000008,980679
000008e8,00000002,981113
000008d0,00000002,981573
00000858,00000002,982075
000008a0,00000006,982570
0000086c,00000002,982812
000008a0,00000006,983179
00000864,00000004,983359
00000890,00000003,983689
0000087c,00000002,983854
00000890,00000003,984340
00000888,00000003,984822
0000086c,00000002,984902
00000864,00000004,984945
00000864,00000004,984966
00000900,00000001,984980
000008a8,00000001,985255
00000858,00000002,985394
000008c8,000005c9,985656
00000888,00000003,985736
000008a0,00000006,985910
000008b4,00000001,985991
000008c8,000005c9,986139
000008b4,00000001,986306
000008c8,000005c9,986454
00000910,00000001,986464
0000087c,00000002,986816
0000087c,00000002,987320
00000908,00000002,987756
00000888,00000003,988215
000008c8,000005c9,988471
0000086c,00000002,988715
00000864,00000004,988968
00000864,00000004,989094
000008b4,00000001,989394
0000087c,00000002,989547
000008f4,00000008,989901
00000858,00000002,990341
00000864,00000004,990806
000008bc,00000002,991392
000008a8,00000001,991809
000008f8,00000001,992258
00000858,00000002,992484
000008c8,000005c9,992515
000008a0,00000006,992601
0000086c,00000002,992654
000008b4,00000001,992682
0000087c,00000002,992698
000008e8,00000002,992982
00000888,00000003,993393
00000908,00000004,993871
000008f8,00000001,994107
000008c8,000005c9,994185
000008bc,00000002,994228
000008f8,00000001,994527
000008a0,00000006,994922
0000086c,00000002,995385
00000888,00000003,995620
00000888,00000003,995977
000008f4,00000008,996161
00000864,00000004,996247
00000878,0000000d,996573
000008e8,00000002,996721
000008bc,00000002,996801
00000900,00000001,997112
000008e8,00000002,997509
0000086c,00000002,997979
000008e8,00000002,998486
000008f8,00000001,998739
00000890,00000003,999108
00000864,00000004,999293
00000900,00000001,999622
0000087c,00000002,1000061
00000864,00000004,1000522
00000858,00000002,1000750
00000904,00000002,1001105
00000850,00000001,1001282
000008bc,00000002,1001612
000008a0,00000006,1001781
0000089c,00000015,1001879
0000089c,00000015,1001921
000008f4,00000008,1002169
00000858,00000002,1002294
00000878,0000000d,1002371
000008dc,00000006,1002669
000008a8,00000001,1002817
0000086c,00000002,1002895
00000908,00000002,1002934
00000904,00000002,1002954
0000089c,00000015,1003255
00000858,00000002,1003649
00000900,00000001,1003855
000008f8,00000001,1003959
0000087c,00000002,1004252
000008e8,00000002,1005103
000008f8,00000001,1005335
000008a0,00000006,1005457
0000087c,00000002,1005512
000008d0,00000002,1005542
000008f4,00000008,1005835
000008d0,00000002,1005973
000008c8,000005c9,1006117
00000858,00000002,1006317
00000878,0000000d,1006772
000008d0,00000002,1007223
00000858,00000002,1008344
000008d0,00000002,1008767
000008e8,00000002,1008979
000008c8,000005c9,1009205
000008e8,00000002,1009357
000008c8,000005c9,1009457
00000878,0000000d,1009797
000008a0,00000006,1010005
000008bc,00000002,1010109
00000858,00000002,1010403
000008a8,00000001,1010789
000008dc,00000006,1010988
00000888,00000003,1011354
00000864,00000004,1011540
000008b4,00000001,1011630
0000087c,00000002,1011678
0000089c,00000015,1011721
00000900,00000001,1011985
000008a0,00000006,1012883
000008f8,00000001,1013118
000008a8,00000001,1013478
000008c8,000005c9,1013879
000008a8,00000001,1013898
00000900,00000001,1014348
00000858,00000002,1014846
00000900,00000001,1015094
000008f8,00000001,1015219
000008f8,00000001,1015282
00000864,00000004,1015605
00000900,00000001,1016018
0000089c,0000048e,1016479
0000087c,00000002,1016499
0000087c,00000002,1017507
00000904,00000002,1017995
00000908,00000002,1018479
000008c8,000005c9,1018490
00000904,00000002,1018961
00000890,00000003,1019443
000008f4,00000008,1019689
000008bc,00000002,1019804
000008a8,00000001,1019864
00000904,00000002,1019896
000008dc,00000006,1019916
00000858,00000002,1020192
0000086c,00000002,1020604
00000900,00000001,1021081
0000087c,00000002,1021593
000008a0,00000006,1021853
000008a0,00000006,1022221
0000086c,00000002,1023093
00000890,00000003,1023592
000008c8,000005c9,1024120
00000888,00000003,1024326
0000086c,00000002,1024448
00000864,00000004,1024512
00000908,00000002,1024781
000008a8,00000001,1024916
0000086c,00000002,1025257
00000878,0000000d,1025710
0000086c,00000002,1026160
0000086c,00000002,1026391
0000086c,00000002,1026507
00000890,00000003,1026806
000008f8,00000001,1027193
0000086c,00000002,1027389
000008f4,00000008,1027493
000008bc,00000002,1027776
000008a8,00000001,1027920
000008a0,00000006,1027998
00000878,0000000d,1028042
00000864,00000004,1028052
000008bc,00000002,1028060
000008e8,00000002,1028337
0000089c,00000015,1028495
000008dc,00000006,1028550
00000890,00000003,1028854
000008d0,00000002,1029007
00000888,00000003,1029357
00000864,00000004,1029533
00000888,00000003,1029620
00000890,00000003,1029936
00000888,00000003,1030334
000008dc,00000006,1030808
000008a0,00000006,1031044
000008a8,00000001,1031397
000008a0,00000006,1031821
000008a0,00000006,1032031
000008f8,00000001,1032403
000008f8,00000001,1032592
0000089c,00000015,1032707
000008d0,00000002,1032736
0000087c,00000002,1033000
000008a8,00000001,1033403
000008b4,00000001,1033877
000008e8,00000002,1034387
00000900,00000001,1034641
00000908,00000002,1034770
000008a8,00000001,1035073
00000900,00000001,1035933
00000908,00000002,1036440
000008c8,000005e5,1036973
0000089c,00000015,1037199
00000888,00000003,1037305
000008d0,00000002,1037606
00000888,00000003,1037998
000008c8,000005c9,1038412
000008dc,00000006,1038567
00000904,00000002,1038988
00000864,00000004,1039203
00000878,0000000d,1039319
000008e8,00000002,1039362
000008a8,00000001,1039628
000008c8,000005c9,1039672
000008f8,00000001,1039762
000008a8,00000001,1040101
000008bc,00000002,1040272
00000858,00000002,1040597
000008f4,00000008,1040766
000008dc,00000006,1040846
000008bc,00000002,1041312
00000890,00000003,1041392
0000087c,00000002,1041431
000008e8,00000002,1042093
00000888,00000003,1042567
000008c8,000005c9,1042634
00000858,00000002,1042803
000008dc,00000006,1042926
000008bc,00000002,1042982
000008c8,000005c9,1043170
000008a0,00000006,1043256
000008f4,00000008,1043665
000008b4,00000001,1043862
00000840,00000002,1044237
0000086c,00000002,1044664
00000890,00000003,1044879
0000089c,00000015,1045276
000008a0,00000006,1045451
000008f8,00000001,1045781
000008f8,00000001,1045949
00000888,00000003,1046275
00000904,00000002,1046708
000008dc,00000006,1047169
00000864,00000004,1047396
000008bc,00000002,1047509
00000890,00000003,1047568
0000086c,00000002,1047836
000008bc,00000002,1047971
000008f4,00000008,1048045
0000089c,00000015,1048364
000008bc,00000002,1048738
00000904,00000002,1048935
000008d0,00000002,1049034
00000858,00000002,1049084
000008d0,00000002,1049349
00000908,00000002,1049482
00000878,0000000d,1049560
000008f4,00000008,1049589
00000858,00000002,1049840
00000878,0000000d,1049980
00000888,00000003,1050035
000008f8,00000001,1050066
000008d0,00000002,1050084
00000864,00000004,1050095
00000890,00000003,1050099
000008a8,00000001,1050100
000008bc,00000002,1050103
00000858,00000002,1050376
000008bc,00000002,1050513
000008f8,00000001,1050581
000008b4,00000001,1050616
0000089c,00000015,1050654
000008e8,00000002,1050916
000008a8,00000001,1051056
000008f8,00000001,1051127
000008bc,00000002,1051164
000008f8,00000001,1051421
000008a0,00000006,1051827
00000908,00000002,1052024
000008f4,00000008,1052131
0000087c,00000002,1052176
000008a8,00000001,1052201
00000858,00000002,1052487
000008f8,00000001,1052629
00000888,00000003,1052703
00000904,00000002,1053010
00000878,0000000d,1053415
000008b4,00000001,1053872
000008dc,00000006,1054112
00000890,00000003,1054227
000008bc,00000002,1054525
00000878,0000000d,1054686
000008dc,00000006,1055026
00000908,00000002,1055196
000008bc,00000002,1055523
0000089c,00000015,1055706
000008dc,00000006,1056013
000008f4,00000008,1056448
0000086c,00000002,1056659
00000890,00000003,1056769
00000904,00000002,1056823
00000888,00000003,1056852
00000900,00000001,1057136
000008d0,00000002,1057552
00000858,00000002,1057760
00000904,00000002,1058136
00000890,00000003,1058565
00000904,00000002,1059018
00000878,0000000d,1059528
00000864,00000004,1059769
000008a8,00000001,1060131
00000878,0000000d,1060326
000008bc,00000002,1060407
00000878,0000000d,1060736
00000878,0000000d,1061135
000008dc,00000006,1061328
000008a0,00000006,1061700
00000878,0000000d,1062133
000008e8,00000002,1062575
000008bc,00000002,1062802
00000908,00000002,1062916
0000086c,00000002,1063213
0000087c,00000002,1063362
000008f4,00000008,1063443
000008a0,00000006,1063738
000008d0,00000002,1064201
000008dc,00000006,1064374
000008e8,00000002,1064455
000008f4,00000008,1064504
000008f8,00000001,1064519
00000890,00000003,1064804
00000864,00000004,1064947
000008c8,000005c9,1064954
00000900,00000001,1065287
000008c8,000005c9,1065343
00000864,00000004,1065462
00000890,00000003,1066222
000008dc,00000006,1066443
00000890,00000003,1066821
000008a0,00000006,1067015
00000908,00000002,1067107
0000087c,00000002,1067427
00000888,00000003,1067828
0000087c,00000002,1068299
000008a0,00000006,1068811
00000904,00000002,1069301
0000087c,00000002,1070032
000008a8,00000001,1070393
000008b4,00000001,1070814
00000858,00000002,1071026
00000864,00000004,1071134
000008c8,000005c9,1071267
00000858,00000002,1071425
00000858,00000002,1071572
000008bc,00000002,1071646
00000888,00000003,1071956
000008d0,00000002,1072110
0000089c,00000015,1072207
000008d0,00000002,1072499
00000864,00000004,1072657
000008e8,00000002,1073005
00000858,00000002,1073452
000008dc,00000006,1073680
000008a8,00000001,1074059
00000858,00000002,1074492
000008e8,00000002,1074948
00000858,00000002,1075448
000008c8,0000ca82,1075920
0000089c,00000015,1075957
000008a8,00000001,1076422
00000858,00000002,1076666
000008f8,00000001,1076787
000008d0,00000002,1077089
000008f8,00000001,1077239
000008a8,00000001,1077315
0000087c,00000002,1077626
00000858,00000002,1078021
000008a8,00000001,1078218
000008a8,00000001,1078775
00000890,00000003,1079110
00000888,00000003,1079277
00000888,00000003,1079361
0000087c,00000002,1079674
000008c8,000005c9,1080069
00000864,00000004,1080272
000008f8,00000001,1080369
000008d0,00000002,1080660
00000908,00000002,1081045
00000878,0000000d,1081249
00000888,00000003,1081336
000008f4,00000008,1081415
000008a0,00000006,1081426
000008e8,00000002,1081429
00000904,00000002,1081433
000008c8,000005c9,1081550
00000908,00000002,1081707
000008a8,00000001,1082115
0000087c,00000002,1082321
0000086c,00000002,1082424
00000838,00000005,1082745
000008c8,000005c9,1082863
00000858,00000002,1083147
000008dc,00000006,1083354
000008bc,00000002,1083452
000008a0,00000006,1083747
0000089c,00000015,1083908
000008c8,000005c9,1083955
00000888,00000003,1084235
000008b4,00000001,1084406
000008d0,00000002,1084494
000008e8,00000002,1084538
0000087c,00000002,1084800
000008a0,00000006,1085207
00000858,00000002,1085405
00000888,00000003,1085779
00000878,0000000d,1085976
000008d0,00000002,1086059
000008f8,00000001,1086377
000008a8,00000001,1086537
0000087c,00000002,1086890
00000858,00000002,1087338
0000086c,00000002,1087802
0000086c,00000002,1088306
00000858,00000002,1088798
00000878,0000000d,1089295
00000878,0000000d,1089778
000008dc,00000006,1090013
0000089c,00000015,1090389
00000908,00000002,1090551
00000890,00000003,1090643
000008b4,00000001,1090687
00000858,00000002,1090951
00000890,00000003,1091084
000008a0,00000006,1091425
00000900,00000001,1091861
000008a0,00000006,1092087
000008dc,00000006,1092198
0000089c,00000015,1092269
0000086c,00000002,1092518
000008a8,00000001,1092923
000008bc,00000002,1093399
00000900,00000001,1093636
00000908,00000002,1093996
000008bc,00000002,1094176
00000888,00000003,1094507
000008bc,00000002,1094943
00000908,00000002,1095162
0000087c,00000002,1095272
00000888,00000003,1095568
00000890,00000003,1095716
000008f4,0000000c,1096071
000008a8,00000001,1096505
00000864,00000004,1096731
000008a0,00000006,1096845
000008b4,00000001,1097136
00000908,00000002,1097525
000008d0,00000002,1097991
000008dc,00000006,1098500
000008e8,00000002,1098749
000008f4,00000008,1098882
000008f8,00000001,1098939
00000888,00000003,1099213
000008dc,00000006,1099624
0000089c,00000015,1100115
0000086c,00000002,1100606
000008dc,00000006,1101105
000008b4,00000001,1101348
000008f8,00000001,1101712
000008a0,00000006,1102139
00000900,00000001,1102585
000008d0,00000002,1102812
000008a8,00000001,1103164
00000900,00000001,1103341
0000086c,00000002,1103431
00000838,00000005,1103479
000008f8,00000001,1103498
000008a0,00000006,1103515
000008d0,00000002,1103789
0000087c,00000002,1104200
00000858,00000002,1104406
00000900,00000001,1104780
00000890,00000003,1104970
0000087c,00000002,1105303
0000086c,00000002,1105742
000008f4,00000008,1106350
000008f4,00000008,1106781
00000864,00000004,1106993
00000878,0000000d,1107382
000008c8,000005c9,1107441
000008d0,00000002,1107801
000008f4,00000008,1108262
000008d0,00000002,1108484
000008b4,00000001,1108837
0000089c,00000015,1109274
000008f4,00000008,1109470
000008f4,00000008,1109575
00000890,00000003,1109623
00000888,00000003,1109664
000008bc,00000002,1109942
0000087c,00000002,1110082
000008b4,00000001,1110423
00000890,00000003,1111090
000008c8,000005e5,1111156
000008bc,00000002,1111472
000008dc,00000006,1111668
000008dc,00000006,1112004
0000086c,00000002,1112440
00000858,00000002,1112900
00000904,00000002,1113402
000008f4,00000008,1113899
000008b4,00000001,1114138
000008f4,00000008,1114508
000008a8,00000001,1114683
0000087c,00000002,1115015
0000086c,00000002,1115181
00000908,00000002,1115504
000008dc,00000006,1115670
00000908,00000002,1115987
000008d0,00000002,1116148
000008b4,00000001,1116228
000008a8,00000001,1116269
000008a8,00000001,1116290
00000908,00000002,1116302
00000888,00000003,1116309
0000089c,00000015,1116602
00000904,00000002,1116721
000008d0,00000002,1117062
000008f4,00000008,1117239
00000900,00000001,1117318
000008c8,0000ca82,1117626
00000900,00000001,1117633
000008a0,00000006,1117796
0000086c,00000002,1118143
00000908,00000002,1118319
00000878,0000000d,1119552
000008b4,00000001,1120041
000008c8,000005c9,1120126
0000089c,0000048e,1120247
000008a8,00000001,1120292
000008a8,00000001,1120418
00000900,00000001,1120721
0000086c,00000002,1120874
000008dc,00000006,1121226
000008a0,00000006,1121672
000008a8,00000001,1122130
000008b4,00000001,1122362
000008a8,00000001,1122718
000008f8,00000001,1123136
0000087c,00000002,1123586
00000904,00000002,1123811
00000890,00000003,1123925
00000858,00000002,1123981
000008a0,00000006,1124014
0000086c,00000002,1124025
000008b4,00000001,1124032
0000086c,00000002,1124309
000008d0,00000002,1124719
0000089c,00000015,1125215
000008e8,00000002,1125435
000008a8,00000001,1125554
0000087c,00000002,1125855
000008f4,00000008,1126251
00000858,00000002,1126712
00000878,0000000d,1126957
000008d0,00000002,1127303
00000878,0000000d,1127493
000008a8,00000001,1127571
000008bc,00000002,1127889
0000086c,00000002,1128048
00000904,00000002,1128128
000008f4,00000008,1128446
0000086c,00000002,1128836
000008b4,00000001,1129305
000008d0,00000002,1129813
000008e8,00000002,1130067
000008dc,00000006,1130438
000008a8,00000001,1130617
00000888,00000003,1130951
0000086c,00000002,1131388
000008a8,00000001,1131846
000008a0,00000006,1132081
00000890,00000003,1132433
000008f4,00000008,1132616
000008a8,00000001,1132938
00000840,00000002,1133104
000008e8,00000002,1133187
000008e8,00000002,1133229
00000878,0000000d,1133501
000008a0,00000006,1133625
000008bc,00000002,1133687
00000864,00000004,1133994
0000089c,00000015,1134164
00000858,00000002,1134222
00000900,00000001,1134260
000008f8,00000001,1134280
00000888,00000003,1134564
000008a0,00000006,1134980
00000888,00000003,1135184
0000087c,00000002,1135287
0000086c,00000002,1135579
000008b4,00000001,1135964
0000086c,00000002,1136430
0000087c,00000002,1136663
000008f4,00000008,1136786
00000858,00000002,1136869
000008dc,00000006,1137160
000008bc,00000002,1137300
000008a0,00000006,1137648
000008bc,00000002,1138088
000008c8,000005c9,1138318
000008bc,00000002,1138550
00000908,00000002,1139053
00000908,00000002,1139305
000008a0,00000006,1139675
000008bc,00000002,1140094
000008d0,00000002,1140306
0000086c,00000002,1140684
000008bc,00000002,1141113
000008f4,00000008,1141334
00000904,00000002,1141436
00000904,00000002,1141730
000008f8,00000001,1142116
00000864,00000004,1142313
000008d0,00000002,1142680
000008a8,00000001,1142864
00000900,00000001,1142957
0000086c,00000002,1143005
00000888,00000003,1143030
000008f4,00000008,1143319
00000908,00000002,1143727
000008f4,00000008,1144212
0000087c,00000002,1144446
0000089c,00000015,1144825
000008f8,00000001,1145225
00000888,00000003,1145677
00000904,00000002,1146173
000008f4,0000000c,1146432
0000087c,00000002,1146547
0000087c,00000002,1146610
000008e8,00000002,1146642
000008a8,00000001,1146929
00000888,00000003,1147347
0000086c,00000002,1147826
00000908,00000002,1148338
000008f8,00000001,1149321
0000089c,00000015,1149825
00000890,00000003,1150289
0000087c,00000002,1150769
00000878,0000000d,1151021
00000904,00000002,1151131
000008f8,00000001,1151191
00000890,00000003,1151224
00000864,00000004,1151241
000008a0,00000006,1151523
00000858,00000002,1151931
00000888,00000003,1152410
000008f4,00000008,1153182
00000890,00000003,1153545
00000908,00000002,1153968
000008c8,000005c9,1154399
000008b4,00000001,1154419
0000087c,00000002,1154918
00000908,00000002,1155407
000008d0,00000002,1155652
000008b4,00000001,1155774
000008a8,00000001,1155836
000008f8,00000001,1156243
00000858,00000002,1156584
000008bc,00000002,1157026
0000089c,0000048e,1157272
000008b4,00000001,1157486
000008b4,00000001,1157717
00000858,00000002,1157834
0000087c,00000002,1158132
0000087c,00000002,1158521
000008b4,00000001,1158715
00000878,0000000d,1158825
00000904,00000002,1159103
000008f8,00000001,1159247
00000890,00000003,1159322
00000864,00000004,1159360
00000908,00000002,1159377
000008a8,00000001,1159386
000008d0,00000002,1159664
000008e8,00000002,1159803
00000864,00000004,1159875
000008dc,00000006,1160184
00000858,00000002,1160334
000008d0,00000002,1160683
00000908,00000002,1160858
00000878,0000000d,1160957
000008dc,00000006,1161266
000008d0,00000002,1161660
00000864,00000004,1162133
00000890,00000003,1162368
0000084c,00000007,1162730
000008f4,00000008,1163150
000008f4,00000008,1163360
000008e8,00000002,1163731
000008e8,00000002,1163920
00000888,00000003,1164016
000008bc,00000002,1164063
000008f8,00000001,1164730
000008a0,00000006,1165209
0000086c,00000002,1165714
000008c8,000005c9,1165806
00000888,00000003,1165970
0000089c,00000015,1166116
000008f8,00000001,1166400
000008b4,00000001,1166792
00000888,00000003,1167262
0000089c,00000015,1167786
000008f8,00000001,1168259
000008b4,00000001,1168630
000008c8,0000e1a6,1168631
0000089c,00000015,1168952
00000908,00000002,1169324
00000890,00000003,1169521
00000904,00000002,1169890
000008c8,000005c9,1169986
000008d0,00000002,1170315
000008f4,00000008,1170534
00000900,00000001,1170634
000008a8,00000001,1170688
00000878,0000000d,1170967
000008bc,00000002,1171090
000008dc,00000006,1171433
000008f4,0000000c,1171609
000008e8,00000002,1171924
000008b4,00000001,1172086
000008a0,00000006,1172173
00000890,00000003,1172483
000008f4,00000008,1172645
000008bc,00000002,1172718
000008a8,00000001,1172757
000008f8,00000001,1173017
000008a8,00000001,1173419
00000908,00000002,1173893
00000888,00000003,1174131
00000904,00000002,1174249
000008f4,00000008,1174315
0000086c,00000002,1174579
000008b4,00000001,1174985
0000087c,00000002,1175190
00000858,00000002,1175564
0000089c,00000015,1176010
00000858,00000002,1176205
