000008a4,00000002,206956
00000880,00000002,207423
00000914,00000002,207657
000008e8,00000002,208193
00000880,00000002,208283
000008c4,00000002,208600
000008bc,00000004,208761
000008bc,00000004,208841
0000092c,00000001,209150
000008f4,000004bb,209223
00000908,00000006,209551
000008fc,00000002,210017
00000934,00000002,210524
00000894,00000002,210778
000008e0,00000004,211147
00000908,00000006,211333
000008bc,00000004,211663
000008fc,00000002,212099
0000088c,00000004,212790
00000924,00000001,213142
000008a0,0000000c,213331
000008fc,00000002,213650
000008f4,000004bb,213767
0000092c,00000001,213814
00000880,00000002,213898
00000894,00000002,213940
000008a0,0000000c,214211
00000914,00000002,214332
0000093c,00000001,214397
00000914,00000002,214703
000008d0,00000014,214874
000008a4,00000002,214933
000008a0,0000000c,214982
000008a0,0000000c,215002
000008bc,00000004,215276
000008d0,00000014,215705
00000914,00000002,215894
00000930,00000002,215998
000008e8,00000002,216290
00000924,00000001,216675
000008e8,00000002,217141
000008a0,0000000c,217384
00000880,00000002,217491
00000934,00000002,217550
000008e0,00000004,217582
00000924,00000001,217866
00000880,00000002,218011
00000908,00000006,218359
0000092c,00000001,218798
000008d4,00000002,219261
000008a0,0000000c,220026
000008e0,00000004,220384
0000088c,00000004,220807
000008f4,000004bb,220973
00000908,00000006,221021
000008e0,00000004,221826
000008a4,00000002,222039
000008fc,00000002,222147
000008c4,00000002,222441
000008f4,000004bb,222604
00000908,00000006,222832
00000924,00000001,223021
000008bc,00000004,223393
000008e8,00000002,223576
000008a0,0000000c,223679
000008e8,00000002,223716
00000914,00000002,223740
00000930,00000002,224024
0000088c,00000004,224440
00000880,00000002,224917
00000880,00000002,225157
000008e0,00000004,225519
000008e0,00000004,225939
00000934,00000002,226387
000008bc,00000004,226886
00000914,00000002,227133
00000934,00000002,227258
00000894,00000002,227321
00000914,00000002,227353
00000894,00000002,227641
000008d0,00000014,228075
000008d0,00000014,228555
000008d4,00000002,229049
000008a4,00000002,229545
000008fc,00000002,230033
000008bc,00000004,230519
000008d0,00000014,231017
0000092c,00000001,231479
00000930,00000002,231721
00000934,00000002,231842
00000880,00000002,231903
000008d0,00000014,231968
000008d4,00000002,232642
000008f4,0000a57d,232643
000008c4,00000002,233120
000008d0,0000038f,233139
000008f4,000004bb,233143
0000092c,00000001,233630
00000894,00000002,233887
000008e8,00000002,234255
00000914,00000002,234679
00000920,00000008,235137
00000908,00000006,235633
00000894,00000002,236118
00000924,00000001,236362
00000934,00000002,236486
0000088c,00000004,236550
000008fc,00000002,236819
000008d4,00000002,236955
000008d4,00000002,237295
00000934,00000002,237737
00000880,00000002,238198
000008d0,00000014,238563
00000914,00000002,238843
000008a0,0000000c,239242
00000930,00000002,239427
00000924,00000001,239524
000008f4,000004bb,239638
000008bc,00000004,239816
00000934,00000002,239959
000008fc,00000002,240032
000008e0,00000004,240071
000008d4,00000002,240088
00000930,00000002,240098
00000920,00000008,240381
00000914,00000002,240514
000008a4,00000002,240584
00000860,00000005,241048
000008a0,0000000c,241404
00000930,00000002,241569
000008c4,00000002,241657
00000894,00000002,241973
000008f4,000004bb,242100
00000894,00000002,242371
00000908,00000006,242846
000008e0,00000004,243080
000008d0,00000014,243454
00000920,00000008,243861
000008bc,00000004,244067
00000894,00000002,244442
00000920,00000008,244732
000008a0,0000000c,244784
000008d0,00000014,245056
000008f4,000004bb,245840
00000914,00000002,245916
000008a0,0000000c,246435
000008f4,000004bb,246651
00000930,00000002,246680
000008c4,00000002,246808
00000934,00000002,247112
00000934,00000002,247972
00000914,00000002,248478
000008f4,000004bb,248713
000008d0,00000014,248989
00000914,00000002,249218
00000930,00000002,249342
000008e0,00000004,249646
00000880,00000002,250035
00000924,00000001,250230
000008c4,00000002,250601
00000880,00000002,251026
00000908,00000006,251243
00000880,00000002,251346
00000914,00000002,251400
0000088c,00000004,251669
00000920,00000008,251807
000008a0,0000000c,252150
00000908,00000006,252314
00000930,00000002,252635
0000088c,00000004,252800
000008a0,0000000c,252890
000008bc,00000004,253195
00000894,00000002,253350
0000088c,00000004,253431
0000088c,00000004,253471
0000088c,00000004,253731
000008a0,0000000c,254141
000008bc,00000004,254606
00000894,00000002,254841
0000088c,00000004,254962
0000088c,00000004,255022
000008d0,00000014,255715
000008bc,00000004,256277
000008f4,000004bb,256499
000008fc,00000002,256702
00000920,00000008,256922
000008f4,000004bb,257110
00000914,00000002,257295
000008a4,00000002,257485
00000934,00000002,257820
00000880,00000002,258312
00000914,00000002,258746
000008d0,000003df,258977
000008e0,00000004,259434
000008a4,00000002,259547
00000894,00000002,259605
000008c4,00000002,260009
00000914,00000002,260077
00000880,00000002,260383
000008f4,000004bb,260412
00000894,00000002,260776
00000934,00000002,260973
00000930,00000002,261072
000008f4,000004bb,261083
000008d4,00000002,261122
00000908,00000006,261391
000008c4,00000002,261520
00000908,00000006,261591
00000908,00000006,261882
00000894,00000002,262007
000008d0,00000014,262090
00000880,00000002,262105
0000092c,00000001,262121
000008c4,00000002,262131
00000914,00000002,262139
00000924,00000001,262140
000008e0,00000004,262416
000008c4,00000002,262551
000008d0,000003df,262610
00000920,00000008,262626
000008e8,00000002,262655
000008d4,00000002,262673
00000930,00000002,262954
00000934,00000002,263095
000008e8,00000002,263166
000008c4,00000002,263202
000008f4,000004bb,263345
000008a4,00000002,263460
000008bc,00000004,263863
00000868,00000002,264062
00000924,00000001,264162
000008d0,00000014,264232
00000908,00000006,264244
00000930,00000002,264525
0000088c,00000004,264670
00000908,00000006,264744
0000088c,00000004,265050
000008a4,00000002,265442
00000908,00000006,265915
000008d4,00000002,266146
000008c4,00000002,266264
00000914,00000002,266563
000008a4,00000002,266713
000008bc,00000004,267236
000008fc,00000002,267561
000008bc,00000004,267727
000008d0,00000014,268065
000008f4,000004bb,268269
00000880,00000002,268480
0000092c,00000001,268696
000008c4,00000002,268806
0000088c,00000004,268863
000008e0,00000004,268891
000008a4,00000002,269175
00000934,00000002,269590
000008d0,00000014,269816
000008fc,00000002,270174
00000880,00000002,270602
00000914,00000002,271056
00000894,00000002,271555
000008fc,00000002,271805
0000092c,00000001,272169
00000880,00000002,272353
000008fc,00000002,272445
00000934,00000002,272763
00000930,00000002,273162
00000930,00000002,273362
000008e8,00000002,273734
000008bc,00000004,274162
00000930,00000002,274613
000008bc,00000004,274842
00000934,00000004,274956
000008bc,00000004,275253
00000914,00000002,275400
000008e0,00000004,275477
000008d0,00000014,275531
000008c4,00000002,275772
00000924,00000001,275901
00000894,00000002,276239
00000924,00000001,276492
00000934,00000002,276536
0000088c,00000004,276560
000008a4,00000002,276841
000008c4,00000002,276983
000008e0,00000004,277328
000008e8,00000002,277498
000008f4,000004bb,277617
00000924,00000001,277823
000008e0,00000004,278479
00000934,00000002,278858
000008e8,00000002,279049
000008c4,00000002,279145
000008c4,00000002,279465
000008f4,000004bb,279468
00000920,00000008,279871
000008d0,00000014,280355
00000920,00000008,280851
00000930,00000002,281339
000008bc,00000004,281828
000008e0,00000004,282072
00000880,00000002,282432
0000088c,00000004,282855
000008fc,00000002,283064
00000930,00000002,283170
00000880,00000002,283463
000008d0,00000014,283628
0000088c,00000004,283686
000008e8,00000002,283993
000008bc,00000004,284150
000008a0,0000000c,284236
00000914,00000002,284537
00000934,00000002,284693
000008e0,00000004,285045
00000924,00000001,285489
00000880,00000002,285714
00000908,00000006,286102
000008bc,00000004,286532
0000088c,00000004,286988
000008e8,00000002,287486
00000880,00000002,287976
00000914,00000002,288461
0000092c,00000001,288703
00000934,00000002,288826
00000880,00000002,289127
000008d0,00000014,289372
000008c4,00000002,289664
0000088c,00000004,290061
00000934,00000002,290257
000008f4,000004bb,290487
000008e8,00000002,290628
000008bc,00000004,290816
00000930,00000002,291147
000008bc,00000004,291316
000008e0,00000004,291400
000008a0,0000000c,291722
000008e0,00000004,292111
000008d4,00000002,292308
000008d4,00000002,292408
00000930,00000002,292698
000008a0,0000000c,293093
000008bc,00000004,293278
00000894,00000002,293373
00000924,00000001,293446
000008e0,00000004,293462
00000924,00000001,293466
00000880,00000002,293471
00000914,00000002,293745
000008a0,0000000c,294164
0000092c,00000001,294358
00000880,00000002,294462
000008fc,00000002,294514
000008f4,000004bb,294631
00000930,00000002,294780
000008a0,0000000c,295195
000008c4,00000002,295388
000008d4,00000002,295490
000008d4,00000002,295781
00000914,00000002,295927
00000934,00000002,296272
000008fc,00000002,296445
00000934,00000002,296532
000008a0,0000000c,296586
00000914,00000002,296838
0000092c,00000001,297240
00000934,00000002,297443
000008fc,00000002,297816
000008d4,00000002,298003
00000894,00000002,298097
0000088c,00000004,298418
0000088c,00000004,298578
00000908,00000006,298932
000008e8,00000002,299376
00000914,00000002,299840
00000930,00000002,300344
00000934,00000002,300836
000008bc,00000004,301324
0000092c,00000001,301804
00000934,00000002,302047
00000880,00000002,302408
0000088c,00000004,302591
000008fc,00000002,302680
00000930,00000002,302726
000008a0,0000000c,302999
00000920,00000008,303127
00000908,00000006,303463
00000914,00000002,303900
000008a4,00000002,304121
00000920,00000008,304238
00000934,00000002,304556
000008bc,00000004,304964
000008e0,00000004,305439
000008f4,000004bb,305497
000008d0,00000014,305693
000008c4,00000002,306034
000008c4,00000002,306214
000008bc,00000004,306546
00000894,00000002,306981
0000088c,00000004,307202
000008c4,00000002,307605
